有價證券代號,有價證券名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
734897,原相國票53購01,TW25Z7348977,2025/06/20,上櫃,,RWSCCA,
734898,振發國票51購01,TW25Z7348985,2025/06/20,上櫃,,RWSCCA,
734899,僑威國票51購04,TW25Z7348993,2025/06/20,上櫃,,RWSCCA,
734900,叡揚國票52購01,TW25Z7349009,2025/06/20,上櫃,,RWSCCA,
734901,正德群益4C購02,TW25Z7349017,2025/06/20,上櫃,,RWSCCA,
734902,旺矽群益4C購06,TW25Z7349025,2025/06/20,上櫃,,RWSCCA,
734903,昇達科群益4C購04,TW25Z7349033,2025/06/20,上櫃,,RWSCCA,
734904,信驊群益4C購05,TW25Z7349041,2025/06/20,上櫃,,RWSCCA,
734905,新應材群益51購01,TW25Z7349058,2025/06/20,上櫃,,RWSCCA,
734906,群聯群益4C購03,TW25Z7349066,2025/06/20,上櫃,,RWSCCA,
734907,營邦群益4C購02,TW25Z7349074,2025/06/20,上櫃,,RWSCCA,
734908,世禾凱基4C購02,TW25Z7349082,2025/06/20,上櫃,,RWSCCA,
734909,台燿凱基4C購04,TW25Z7349090,2025/06/20,上櫃,,RWSCCA,
734910,弘塑凱基56購01,TW25Z7349108,2025/06/20,上櫃,,RWSCCA,
734911,先進光凱基4C購03,TW25Z7349116,2025/06/20,上櫃,,RWSCCA,
734912,旺矽凱基51購02,TW25Z7349124,2025/06/20,上櫃,,RWSCCA,
734913,欣銓凱基51購01,TW25Z7349132,2025/06/20,上櫃,,RWSCCA,
734914,鈊象凱基53購02,TW25Z7349140,2025/06/20,上櫃,,RWSCCA,
734915,新應材凱基51購03,TW25Z7349157,2025/06/20,上櫃,,RWSCCA,
734916,萬潤凱基4C購06,TW25Z7349165,2025/06/20,上櫃,,RWSCCA,
734917,精測凱基4C購05,TW25Z7349173,2025/06/20,上櫃,,RWSCCA,
734918,M31元大4C購01,TW25Z7349181,2025/06/20,上櫃,,RWSCCA,
734919,元太元大4C購11,TW25Z7349199,2025/06/20,上櫃,,RWSCCA,
734920,台特化元大51購03,TW25Z7349207,2025/06/20,上櫃,,RWSCCA,
734921,台燿元大4C購11,TW25Z7349215,2025/06/20,上櫃,,RWSCCA,
734922,旺矽元大4C購04,TW25Z7349223,2025/06/20,上櫃,,RWSCCA,
734923,旺矽元大54購01,TW25Z7349231,2025/06/20,上櫃,,RWSCCA,
734924,欣銓元大51購02,TW25Z7349249,2025/06/20,上櫃,,RWSCCA,
734925,欣銓元大54購02,TW25Z7349256,2025/06/20,上櫃,,RWSCCA,
734926,欣銓元大56購01,TW25Z7349264,2025/06/20,上櫃,,RWSCCA,
734927,信立元大4C購05,TW25Z7349272,2025/06/20,上櫃,,RWSCCA,
734928,原相元大4C購05,TW25Z7349280,2025/06/20,上櫃,,RWSCCA,
734929,創惟元大4C購04,TW25Z7349298,2025/06/20,上櫃,,RWSCCA,
734930,新應材元大4C購11,TW25Z7349306,2025/06/20,上櫃,,RWSCCA,
734931,新應材元大4C購12,TW25Z7349314,2025/06/20,上櫃,,RWSCCA,
734932,萬潤元大4C購11,TW25Z7349322,2025/06/20,上櫃,,RWSCCA,
734933,精測元大4C購04,TW25Z7349330,2025/06/20,上櫃,,RWSCCA,
734934,雙鴻元大51購04,TW25Z7349348,2025/06/20,上櫃,,RWSCCA,
734935,台特化國泰51購03,TW25Z7349355,2025/06/20,上櫃,,RWSCCA,
734936,家登富邦52購01,TW25Z7349363,2025/06/20,上櫃,,RWSCCE,
734937,金山電統一56購02,TW25Z7349371,2025/06/20,上櫃,,RWSCCA,
734938,前鼎統一56購02,TW25Z7349389,2025/06/20,上櫃,,RWSCCA,
734939,家登統一56購01,TW25Z7349397,2025/06/20,上櫃,,RWSCCA,
734940,萬泰科統一56購02,TW25Z7349405,2025/06/20,上櫃,,RWSCCA,
734941,雍智統一56購01,TW25Z7349413,2025/06/20,上櫃,,RWSCCA,
734942,良維台新4C購01,TW25Z7349421,2025/06/20,上櫃,,RWSCCE,
734943,信驊台新4C購03,TW25Z7349439,2025/06/20,上櫃,,RWSCCE,
734944,凡甲元富4C購01,TW25Z7349447,2025/06/20,上櫃,,RWSCCA,
734945,凡甲元富51購01,TW25Z7349454,2025/06/20,上櫃,,RWSCCA,
734946,台燿元富4C購07,TW25Z7349462,2025/06/20,上櫃,,RWSCCA,
734947,系微元富4C購01,TW25Z7349470,2025/06/20,上櫃,,RWSCCA,
734948,信驊元富4C購03,TW25Z7349488,2025/06/20,上櫃,,RWSCCA,
734949,信驊元富51購03,TW25Z7349496,2025/06/20,上櫃,,RWSCCA,
734950,湧德元富4C購03,TW25Z7349504,2025/06/20,上櫃,,RWSCCA,
734951,鈊象元富4C購04,TW25Z7349512,2025/06/20,上櫃,,RWSCCA,
734952,鈊象元富4C購05,TW25Z7349520,2025/06/20,上櫃,,RWSCCA,
734953,鈊象元富4C購06,TW25Z7349538,2025/06/20,上櫃,,RWSCCA,
734954,新應材元富52購05,TW25Z7349546,2025/06/20,上櫃,,RWSCCA,
734955,萬泰科元富4C購02,TW25Z7349553,2025/06/20,上櫃,,RWSCCA,
734956,萬泰科元富53購02,TW25Z7349561,2025/06/20,上櫃,,RWSCCA,
734957,營邦元富4C購02,TW25Z7349579,2025/06/20,上櫃,,RWSCCA,
734958,鏵友益元富51購01,TW25Z7349587,2025/06/20,上櫃,,RWSCCA,
734959,凡甲中信4C購01,TW25Z7349595,2025/06/20,上櫃,,RWSCCE,
734960,台燿中信4C購03,TW25Z7349603,2025/06/20,上櫃,,RWSCCE,
734961,前鼎中信4C購01,TW25Z7349611,2025/06/20,上櫃,,RWSCCE,
734962,營邦中信4C購01,TW25Z7349629,2025/06/20,上櫃,,RWSCCE,
734963,鑫科中信51購01,TW25Z7349637,2025/06/20,上櫃,,RWSCCE,
734964,友華永豐51購01,TW25Z7349645,2025/06/20,上櫃,,RWSCCA,
734965,弘塑永豐52購01,TW25Z7349652,2025/06/20,上櫃,,RWSCCA,
734966,系微永豐4C購01,TW25Z7349660,2025/06/20,上櫃,,RWSCCA,
734967,旺矽永豐54購01,TW25Z7349678,2025/06/20,上櫃,,RWSCCA,
734968,金益鼎永豐53購01,TW25Z7349686,2025/06/20,上櫃,,RWSCCA,
734969,IET群益52購01,TW25Z7349694,2025/06/23,上櫃,,RWSCCA,
734970,良維群益4C購03,TW25Z7349702,2025/06/23,上櫃,,RWSCCA,
734971,新復興群益4C購01,TW25Z7349710,2025/06/23,上櫃,,RWSCCA,
734972,新應材群益4C購06,TW25Z7349728,2025/06/23,上櫃,,RWSCCA,
734973,雍智群益4C購01,TW25Z7349736,2025/06/23,上櫃,,RWSCCA,
734974,雙鴻群益4C購03,TW25Z7349744,2025/06/23,上櫃,,RWSCCA,
734975,凡甲國票51購01,TW25Z7349751,2025/06/23,上櫃,,RWSCCA,
734976,千附精國票51購02,TW25Z7349769,2025/06/23,上櫃,,RWSCCA,
734977,世禾國票51購02,TW25Z7349777,2025/06/23,上櫃,,RWSCCA,
734978,宜鼎國票51購01,TW25Z7349785,2025/06/23,上櫃,,RWSCCA,
734979,常珵國票4C購01,TW25Z7349793,2025/06/23,上櫃,,RWSCCA,
734980,綠界*國票51購01,TW25Z7349801,2025/06/23,上櫃,,RWSCCA,
734981,驊訊國票51購01,TW25Z7349819,2025/06/23,上櫃,,RWSCCA,
734982,M31國泰51購01,TW25Z7349827,2025/06/23,上櫃,,RWSCCA,
734983,旺矽國泰51購02,TW25Z7349835,2025/06/23,上櫃,,RWSCCA,
734984,旺矽國泰51購03,TW25Z7349843,2025/06/23,上櫃,,RWSCCA,
734985,新應材國泰51購03,TW25Z7349850,2025/06/23,上櫃,,RWSCCA,
734986,萬潤國泰51購02,TW25Z7349868,2025/06/23,上櫃,,RWSCCA,
734987,台特化富邦52購02,TW25Z7349876,2025/06/23,上櫃,,RWSCCE,
734988,弘塑富邦53購03,TW25Z7349884,2025/06/23,上櫃,,RWSCCE,
734989,湧德富邦52購01,TW25Z7349892,2025/06/23,上櫃,,RWSCCE,
734990,新應材富邦51購02,TW25Z7349900,2025/06/23,上櫃,,RWSCCE,
734991,正淩統一56購03,TW25Z7349918,2025/06/23,上櫃,,RWSCCA,
734992,協易機統一56購02,TW25Z7349926,2025/06/23,上櫃,,RWSCCA,
734993,桓達統一56購01,TW25Z7349934,2025/06/23,上櫃,,RWSCCA,
734994,新應材統一62購01,TW25Z7349942,2025/06/23,上櫃,,RWSCCA,
734995,雍智統一56購02,TW25Z7349959,2025/06/23,上櫃,,RWSCCA,
734996,綠界*統一56購01,TW25Z7349967,2025/06/23,上櫃,,RWSCCA,
734997,萬潤台新4C購01,TW25Z7349975,2025/06/23,上櫃,,RWSCCE,
734998,台特化凱基4C購04,TW25Z7349983,2025/06/23,上櫃,,RWSCCA,
734999,正淩凱基4C購01,TW25Z7349991,2025/06/23,上櫃,,RWSCCA,
735000,欣銓凱基56購01,TW25Z7350007,2025/06/23,上櫃,,RWSCCA,
735001,威剛凱基51購01,TW25Z7350015,2025/06/23,上櫃,,RWSCCA,
735002,原相凱基4C購02,TW25Z7350023,2025/06/23,上櫃,,RWSCCA,
735003,振曜凱基4C購04,TW25Z7350031,2025/06/23,上櫃,,RWSCCA,
735004,桓達凱基4C購01,TW25Z7350049,2025/06/23,上櫃,,RWSCCA,
735005,新應材凱基51購04,TW25Z7350056,2025/06/23,上櫃,,RWSCCA,
735006,雙鴻凱基51購04,TW25Z7350064,2025/06/23,上櫃,,RWSCCA,
735007,譜瑞凱基51購01,TW25Z7350072,2025/06/23,上櫃,,RWSCCA,
735008,台燿元大4C購12,TW25Z7350080,2025/06/23,上櫃,,RWSCCA,
735009,台燿元大54購03,TW25Z7350098,2025/06/23,上櫃,,RWSCCA,
735010,弘塑元大51購03,TW25Z7350106,2025/06/23,上櫃,,RWSCCA,
735011,正德元大54購01,TW25Z7350114,2025/06/23,上櫃,,RWSCCA,
735012,良維元大54購03,TW25Z7350122,2025/06/23,上櫃,,RWSCCA,
735013,旺矽元大54購02,TW25Z7350130,2025/06/23,上櫃,,RWSCCA,
735014,信驊元大4C購03,TW25Z7350148,2025/06/23,上櫃,,RWSCCA,
735015,原相元大4C購06,TW25Z7350155,2025/06/23,上櫃,,RWSCCA,
735016,湧德元大4C購03,TW25Z7350163,2025/06/23,上櫃,,RWSCCA,
735017,華景電元大4C購02,TW25Z7350171,2025/06/23,上櫃,,RWSCCA,
735018,新應材元大4C購13,TW25Z7350189,2025/06/23,上櫃,,RWSCCA,
735019,萬泰科元大51購01,TW25Z7350197,2025/06/23,上櫃,,RWSCCA,
735020,萬潤元大51購02,TW25Z7350205,2025/06/23,上櫃,,RWSCCA,
735021,雍智元大54購01,TW25Z7350213,2025/06/23,上櫃,,RWSCCA,
735022,穩懋元大4C購04,TW25Z7350221,2025/06/23,上櫃,,RWSCCA,
735023,鑫科元大4C購01,TW25Z7350239,2025/06/23,上櫃,,RWSCCA,
735024,旺矽元富4C購01,TW25Z7350247,2025/06/23,上櫃,,RWSCCA,
735025,信紘科元富4C購01,TW25Z7350254,2025/06/23,上櫃,,RWSCCA,
735026,建榮元富4C購01,TW25Z7350262,2025/06/23,上櫃,,RWSCCA,
735027,新應材元富4C購03,TW25Z7350270,2025/06/23,上櫃,,RWSCCA,
735028,新應材元富63購01,TW25Z7350288,2025/06/23,上櫃,,RWSCCA,
735029,新應材元富64購01,TW25Z7350296,2025/06/23,上櫃,,RWSCCA,
735030,雍智元富56購01,TW25Z7350304,2025/06/23,上櫃,,RWSCCA,
735031,驊訊元富4C購01,TW25Z7350312,2025/06/23,上櫃,,RWSCCA,
735032,台特化永豐51購01,TW25Z7350320,2025/06/23,上櫃,,RWSCCA,
735033,兆利永豐51購01,TW25Z7350338,2025/06/23,上櫃,,RWSCCA,
735034,竹陞永豐52購01,TW25Z7350346,2025/06/23,上櫃,,RWSCCA,
735035,新應材永豐56購01,TW25Z7350353,2025/06/23,上櫃,,RWSCCA,
735036,閎康群益52購01,TW25Z7350361,2025/06/24,上櫃,,RWSCCA,
735037,高端國票51購04,TW25Z7350379,2025/06/24,上櫃,,RWSCCA,
735038,新應材國票51購03,TW25Z7350387,2025/06/24,上櫃,,RWSCCA,
735039,新應材國票53購01,TW25Z7350395,2025/06/24,上櫃,,RWSCCA,
735040,萬潤國票51購04,TW25Z7350403,2025/06/24,上櫃,,RWSCCA,
735041,台燿國泰51購05,TW25Z7350411,2025/06/24,上櫃,,RWSCCA,
735042,威剛國泰51購01,TW25Z7350429,2025/06/24,上櫃,,RWSCCA,
735043,原相富邦4C購02,TW25Z7350437,2025/06/24,上櫃,,RWSCCE,
735044,新應材富邦52購01,TW25Z7350445,2025/06/24,上櫃,,RWSCCE,
735045,新應材富邦54購02,TW25Z7350452,2025/06/24,上櫃,,RWSCCE,
735046,竹陞統一56購05,TW25Z7350460,2025/06/24,上櫃,,RWSCCA,
735047,均豪統一56購03,TW25Z7350478,2025/06/24,上櫃,,RWSCCA,
735048,台燿台新4C購02,TW25Z7350486,2025/06/24,上櫃,,RWSCCE,
735049,鈊象台新4C購01,TW25Z7350494,2025/06/24,上櫃,,RWSCCE,
735050,台燿凱基4C購06,TW25Z7350502,2025/06/24,上櫃,,RWSCCA,
735051,兆利凱基4C購01,TW25Z7350510,2025/06/24,上櫃,,RWSCCA,
735052,宇峻凱基4C購03,TW25Z7350528,2025/06/24,上櫃,,RWSCCA,
735053,昇達科凱基51購03,TW25Z7350536,2025/06/24,上櫃,,RWSCCA,
735054,威剛凱基4C購04,TW25Z7350544,2025/06/24,上櫃,,RWSCCA,
735055,華景電凱基4C購02,TW25Z7350551,2025/06/24,上櫃,,RWSCCA,
735056,新復興凱基54購01,TW25Z7350569,2025/06/24,上櫃,,RWSCCA,
735057,新應材凱基4C購06,TW25Z7350577,2025/06/24,上櫃,,RWSCCA,
735058,精測凱基4C購06,TW25Z7350585,2025/06/24,上櫃,,RWSCCA,
735059,營邦凱基4C購01,TW25Z7350593,2025/06/24,上櫃,,RWSCCA,
735060,穩懋凱基4C購04,TW25Z7350601,2025/06/24,上櫃,,RWSCCA,
735061,M31元大4C購02,TW25Z7350619,2025/06/24,上櫃,,RWSCCA,
735062,M31元大4C購03,TW25Z7350627,2025/06/24,上櫃,,RWSCCA,
735063,世禾元大4C購02,TW25Z7350635,2025/06/24,上櫃,,RWSCCA,
735064,台特化元大51購04,TW25Z7350643,2025/06/24,上櫃,,RWSCCA,
735065,台燿元大4C購13,TW25Z7350650,2025/06/24,上櫃,,RWSCCA,
735066,弘塑元大51購04,TW25Z7350668,2025/06/24,上櫃,,RWSCCA,
735067,旺矽元大4C購05,TW25Z7350676,2025/06/24,上櫃,,RWSCCA,
735068,金居元大4C購02,TW25Z7350684,2025/06/24,上櫃,,RWSCCA,
735069,原相元大4C購07,TW25Z7350692,2025/06/24,上櫃,,RWSCCA,
735070,家登元大4C購03,TW25Z7350700,2025/06/24,上櫃,,RWSCCA,
735071,家登元大4C購04,TW25Z7350718,2025/06/24,上櫃,,RWSCCA,
735072,泰茂元大4C購01,TW25Z7350726,2025/06/24,上櫃,,RWSCCA,
735073,博智元大54購01,TW25Z7350734,2025/06/24,上櫃,,RWSCCA,
735074,新應材元大4C購14,TW25Z7350742,2025/06/24,上櫃,,RWSCCA,
735075,雍智元大51購02,TW25Z7350759,2025/06/24,上櫃,,RWSCCA,
735076,精材元大4C購04,TW25Z7350767,2025/06/24,上櫃,,RWSCCA,
735077,精測元大4C購05,TW25Z7350775,2025/06/24,上櫃,,RWSCCA,
735078,譜瑞元大4C購02,TW25Z7350783,2025/06/24,上櫃,,RWSCCA,
735079,兆利元富4C購02,TW25Z7350791,2025/06/24,上櫃,,RWSCCA,
735080,兆利元富4C購03,TW25Z7350809,2025/06/24,上櫃,,RWSCCA,
735081,旺矽元富4C購02,TW25Z7350817,2025/06/24,上櫃,,RWSCCA,
735082,信驊元富4C購06,TW25Z7350825,2025/06/24,上櫃,,RWSCCA,
735083,萬潤元富4C購02,TW25Z7350833,2025/06/24,上櫃,,RWSCCA,
735084,萬潤元富4C購03,TW25Z7350841,2025/06/24,上櫃,,RWSCCA,
735085,精測元富4C購01,TW25Z7350858,2025/06/24,上櫃,,RWSCCA,
735086,璟德元富56購01,TW25Z7350866,2025/06/24,上櫃,,RWSCCA,
735087,凡甲永豐4C購01,TW25Z7350874,2025/06/24,上櫃,,RWSCCA,
735088,千附精永豐52購01,TW25Z7350882,2025/06/24,上櫃,,RWSCCA,
735089,兆利永豐54購01,TW25Z7350890,2025/06/24,上櫃,,RWSCCA,
735090,信立永豐56購01,TW25Z7350908,2025/06/24,上櫃,,RWSCCA,
735091,健喬永豐51購01,TW25Z7350916,2025/06/24,上櫃,,RWSCCA,
735092,新應材永豐4C購04,TW25Z7350924,2025/06/24,上櫃,,RWSCCA,
735093,綠界*永豐4C購02,TW25Z7350932,2025/06/24,上櫃,,RWSCCA,
735094,璟德永豐51購01,TW25Z7350940,2025/06/24,上櫃,,RWSCCA,
735095,鴻呈永豐51購01,TW25Z7350957,2025/06/24,上櫃,,RWSCCA,
735096,M31國票51購03,TW25Z7350965,2025/06/25,上櫃,,RWSCCA,
735097,兆利國票51購01,TW25Z7350973,2025/06/25,上櫃,,RWSCCA,
735098,威剛國票52購01,TW25Z7350981,2025/06/25,上櫃,,RWSCCA,
735099,振發國票51購02,TW25Z7350999,2025/06/25,上櫃,,RWSCCA,
735100,雍智國票51購02,TW25Z7351005,2025/06/25,上櫃,,RWSCCA,
735101,鴻呈國票51購01,TW25Z7351013,2025/06/25,上櫃,,RWSCCA,
735102,友華統一56購01,TW25Z7351021,2025/06/25,上櫃,,RWSCCA,
735103,兆利統一56購02,TW25Z7351039,2025/06/25,上櫃,,RWSCCA,
735104,均豪統一56購04,TW25Z7351047,2025/06/25,上櫃,,RWSCCA,
735105,宏碩統一56購03,TW25Z7351054,2025/06/25,上櫃,,RWSCCA,
735106,綠界*統一56購02,TW25Z7351062,2025/06/25,上櫃,,RWSCCA,
735107,兆利國泰51購01,TW25Z7351070,2025/06/25,上櫃,,RWSCCA,
735108,竹陞國泰51購01,TW25Z7351088,2025/06/25,上櫃,,RWSCCA,
735109,信驊國泰51購03,TW25Z7351096,2025/06/25,上櫃,,RWSCCA,
735110,閎康國泰51購01,TW25Z7351104,2025/06/25,上櫃,,RWSCCA,
735111,萬泰科國泰51購01,TW25Z7351112,2025/06/25,上櫃,,RWSCCA,
735112,兆利群益4C購02,TW25Z7351120,2025/06/25,上櫃,,RWSCCA,
735113,旺矽群益4C購07,TW25Z7351138,2025/06/25,上櫃,,RWSCCA,
735114,新應材群益4C購07,TW25Z7351146,2025/06/25,上櫃,,RWSCCA,
735115,營邦群益52購01,TW25Z7351153,2025/06/25,上櫃,,RWSCCA,
735116,凡甲凱基51購01,TW25Z7351161,2025/06/25,上櫃,,RWSCCA,
735117,世禾凱基51購01,TW25Z7351179,2025/06/25,上櫃,,RWSCCA,
735118,昇達科凱基51購04,TW25Z7351187,2025/06/25,上櫃,,RWSCCA,
735119,金居凱基51購01,TW25Z7351195,2025/06/25,上櫃,,RWSCCA,
735120,信驊凱基51購08,TW25Z7351203,2025/06/25,上櫃,,RWSCCA,
735121,家登凱基4C購01,TW25Z7351211,2025/06/25,上櫃,,RWSCCA,
735122,新應材凱基57購01,TW25Z7351229,2025/06/25,上櫃,,RWSCCA,
735123,精材凱基4C購03,TW25Z7351237,2025/06/25,上櫃,,RWSCCA,
735124,台特化元大51購05,TW25Z7351245,2025/06/25,上櫃,,RWSCCA,
735125,旺矽元大53購01,TW25Z7351252,2025/06/25,上櫃,,RWSCCA,
735126,振發元大4C購01,TW25Z7351260,2025/06/25,上櫃,,RWSCCA,
735127,萬潤元大4C購12,TW25Z7351278,2025/06/25,上櫃,,RWSCCA,
735128,雙鴻元大51購05,TW25Z7351286,2025/06/25,上櫃,,RWSCCA,
735129,加百裕元富4C購01,TW25Z7351294,2025/06/25,上櫃,,RWSCCA,
735130,加百裕元富4C購02,TW25Z7351302,2025/06/25,上櫃,,RWSCCA,
735131,中光電永豐51購02,TW25Z7351310,2025/06/25,上櫃,,RWSCCA,
735132,兆利永豐4C購02,TW25Z7351328,2025/06/25,上櫃,,RWSCCA,
735133,凡甲國票51購02,TW25Z7351336,2025/06/26,上櫃,,RWSCCA,
735134,世禾國票51購03,TW25Z7351344,2025/06/26,上櫃,,RWSCCA,
735135,加百裕國票4C購01,TW25Z7351351,2025/06/26,上櫃,,RWSCCA,
735136,台特化國票51購04,TW25Z7351369,2025/06/26,上櫃,,RWSCCA,
735137,旺矽國票51購06,TW25Z7351377,2025/06/26,上櫃,,RWSCCA,
735138,朋程國票4C購01,TW25Z7351385,2025/06/26,上櫃,,RWSCCA,
735139,威剛國票51購03,TW25Z7351393,2025/06/26,上櫃,,RWSCCA,
735140,桓達國票4C購01,TW25Z7351401,2025/06/26,上櫃,,RWSCCA,
735141,桓達國票51購01,TW25Z7351419,2025/06/26,上櫃,,RWSCCA,
735142,桓達國票52購01,TW25Z7351427,2025/06/26,上櫃,,RWSCCA,
735143,晟田國票52購02,TW25Z7351435,2025/06/26,上櫃,,RWSCCA,
735144,智通*國票51購04,TW25Z7351443,2025/06/26,上櫃,,RWSCCA,
735145,華景電國票51購01,TW25Z7351450,2025/06/26,上櫃,,RWSCCA,
735146,聖暉*國票51購03,TW25Z7351468,2025/06/26,上櫃,,RWSCCA,
735147,雍智國票51購03,TW25Z7351476,2025/06/26,上櫃,,RWSCCA,
735148,雙鴻國票51購02,TW25Z7351484,2025/06/26,上櫃,,RWSCCA,
735149,均豪元富4C購01,TW25Z7351492,2025/06/26,上櫃,,RWSCCA,
735150,金益鼎元富4C購01,TW25Z7351500,2025/06/26,上櫃,,RWSCCA,
735151,家登元富4C購01,TW25Z7351518,2025/06/26,上櫃,,RWSCCA,
735152,弘塑永豐53購02,TW25Z7351526,2025/06/26,上櫃,,RWSCCA,
735153,智通*永豐4C購02,TW25Z7351534,2025/06/26,上櫃,,RWSCCA,
735154,營邦永豐4C購03,TW25Z7351542,2025/06/26,上櫃,,RWSCCA,
735155,弘塑凱基53購01,TW25Z7351559,2025/06/26,上櫃,,RWSCCA,
735156,宇峻凱基51購01,TW25Z7351567,2025/06/26,上櫃,,RWSCCA,
735157,宜鼎凱基51購01,TW25Z7351575,2025/06/26,上櫃,,RWSCCA,
735158,朋程凱基51購01,TW25Z7351583,2025/06/26,上櫃,,RWSCCA,
735159,智通*凱基51購01,TW25Z7351591,2025/06/26,上櫃,,RWSCCA,
735160,鈊象凱基51購07,TW25Z7351609,2025/06/26,上櫃,,RWSCCA,
735161,聖暉*凱基51購02,TW25Z7351617,2025/06/26,上櫃,,RWSCCA,
735162,營邦凱基4C購02,TW25Z7351625,2025/06/26,上櫃,,RWSCCA,
735163,鴻呈凱基4C購01,TW25Z7351633,2025/06/26,上櫃,,RWSCCA,
735164,世禾元大4C購03,TW25Z7351641,2025/06/26,上櫃,,RWSCCA,
735165,台特化元大4C購08,TW25Z7351658,2025/06/26,上櫃,,RWSCCA,
735166,弘塑元大4C購04,TW25Z7351666,2025/06/26,上櫃,,RWSCCA,
735167,竹陞元大53購01,TW25Z7351674,2025/06/26,上櫃,,RWSCCA,
735168,旺矽元大53購02,TW25Z7351682,2025/06/26,上櫃,,RWSCCA,
735169,威剛元大4C購01,TW25Z7351690,2025/06/26,上櫃,,RWSCCA,
735170,智通*元大4C購04,TW25Z7351708,2025/06/26,上櫃,,RWSCCA,
735171,智通*元大4C購05,TW25Z7351716,2025/06/26,上櫃,,RWSCCA,
735172,新應材元大4C購15,TW25Z7351724,2025/06/26,上櫃,,RWSCCA,
735173,新應材元大53購03,TW25Z7351732,2025/06/26,上櫃,,RWSCCA,
735174,萬潤元大4C購13,TW25Z7351740,2025/06/26,上櫃,,RWSCCA,
735175,雙鴻元大4C購06,TW25Z7351757,2025/06/26,上櫃,,RWSCCA,
735176,弘塑國泰51購04,TW25Z7351765,2025/06/26,上櫃,,RWSCCA,
735177,系微國泰51購01,TW25Z7351773,2025/06/26,上櫃,,RWSCCA,
735178,金益鼎國泰51購01,TW25Z7351781,2025/06/26,上櫃,,RWSCCA,
735179,萬潤國泰51購03,TW25Z7351799,2025/06/26,上櫃,,RWSCCA,
735180,環球晶國泰51購01,TW25Z7351807,2025/06/26,上櫃,,RWSCCA,
735181,宏碩統一56購04,TW25Z7351815,2025/06/26,上櫃,,RWSCCA,
735182,新復興統一56購01,TW25Z7351823,2025/06/26,上櫃,,RWSCCA,
735183,聖暉*統一56購01,TW25Z7351831,2025/06/26,上櫃,,RWSCCA,
735184,鴻呈統一56購03,TW25Z7351849,2025/06/26,上櫃,,RWSCCA,
735185,良維富邦53購01,TW25Z7351856,2025/06/26,上櫃,,RWSCCE,
735186,智通*富邦52購01,TW25Z7351864,2025/06/26,上櫃,,RWSCCE,
735187,系微群益4C購01,TW25Z7351872,2025/06/26,上櫃,,RWSCCA,
735188,旺矽群益4C購09,TW25Z7351880,2025/06/26,上櫃,,RWSCCA,
735189,昇達科群益4C購05,TW25Z7351898,2025/06/26,上櫃,,RWSCCA,
735190,信驊群益4C購06,TW25Z7351906,2025/06/26,上櫃,,RWSCCA,
735191,原相群益4C購04,TW25Z7351914,2025/06/26,上櫃,,RWSCCA,
735192,振發群益4C購01,TW25Z7351922,2025/06/26,上櫃,,RWSCCA,
735193,神盾群益51購01,TW25Z7351930,2025/06/26,上櫃,,RWSCCA,
735194,雙鴻群益4C購05,TW25Z7351948,2025/06/26,上櫃,,RWSCCA,
735195,山富國票51購02,TW25Z7351955,2025/06/27,上櫃,,RWSCCA,
735196,中美晶國票51購01,TW25Z7351963,2025/06/27,上櫃,,RWSCCA,
735197,台特化國票51購05,TW25Z7351971,2025/06/27,上櫃,,RWSCCA,
735198,竹陞國票51購02,TW25Z7351989,2025/06/27,上櫃,,RWSCCA,
735199,系統電國票51購01,TW25Z7351997,2025/06/27,上櫃,,RWSCCA,
735200,昇佳電國票51購01,TW25Z7352003,2025/06/27,上櫃,,RWSCCA,
735201,波若威國票51購01,TW25Z7352011,2025/06/27,上櫃,,RWSCCA,
735202,前鼎國票51購01,TW25Z7352029,2025/06/27,上櫃,,RWSCCA,
735203,茂達國票51購01,TW25Z7352037,2025/06/27,上櫃,,RWSCCA,
735204,神準國票52購01,TW25Z7352045,2025/06/27,上櫃,,RWSCCA,
735205,富驊國票51購01,TW25Z7352052,2025/06/27,上櫃,,RWSCCA,
735206,緯軟國票51購01,TW25Z7352060,2025/06/27,上櫃,,RWSCCA,
735207,富喬台新4C購01,TW25Z7352078,2025/06/27,上櫃,,RWSCCE,
735208,M31凱基4C購02,TW25Z7352086,2025/06/27,上櫃,,RWSCCA,
735209,世禾凱基51購02,TW25Z7352094,2025/06/27,上櫃,,RWSCCA,
735210,系微凱基51購01,TW25Z7352102,2025/06/27,上櫃,,RWSCCA,
735211,旺矽凱基54購01,TW25Z7352110,2025/06/27,上櫃,,RWSCCA,
735212,昇達科凱基4C購02,TW25Z7352128,2025/06/27,上櫃,,RWSCCA,
735213,欣銓凱基54購01,TW25Z7352136,2025/06/27,上櫃,,RWSCCA,
735214,富喬凱基4C購02,TW25Z7352144,2025/06/27,上櫃,,RWSCCA,
735215,順達凱基53購01,TW25Z7352151,2025/06/27,上櫃,,RWSCCA,
735216,新應材凱基4C購07,TW25Z7352169,2025/06/27,上櫃,,RWSCCA,
735217,萬潤凱基56購01,TW25Z7352177,2025/06/27,上櫃,,RWSCCA,
735218,漢磊凱基4C購01,TW25Z7352185,2025/06/27,上櫃,,RWSCCA,
735219,璟德凱基4C購02,TW25Z7352193,2025/06/27,上櫃,,RWSCCA,
